YEAR,MONTH,DAY_OF_MONTH,FL_DATE,UNIQUE_CARRIER,AIRLINE_ID,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,DIV_REACHED_DEST
2016,1,10,1/10/2016,DL,19790,883,14307,PVD,"Providence, RI",10397,ATL,"Atlanta, GA",600,600,0,16,7,859,853,-6,0,0,179,173,150,903,
2016,1,10,1/10/2016,WN,19393,2590,15304,TPA,"Tampa, FL",10397,ATL,"Atlanta, GA",725,721,-4,11,6,900,854,-6,0,0,95,93,76,406,
2016,1,10,1/10/2016,DL,19790,774,14683,SAT,"San Antonio, TX",10397,ATL,"Atlanta, GA",550,551,1,11,6,902,851,-11,0,0,132,120,103,874,
2016,1,10,1/10/2016,DL,19790,1941,13296,MHT,"Manchester, NH",10397,ATL,"Atlanta, GA",545,544,-1,22,5,902,854,-8,0,0,197,190,163,952,
2016,1,10,1/10/2016,EV,20366,4879,11982,GRK,"Killeen, TX",10397,ATL,"Atlanta, GA",555,549,-6,47,7,903,920,17,0,0,128,151,97,803,
2016,1,10,1/10/2016,DL,19790,1482,14492,RDU,"Raleigh/Durham, NC",10397,ATL,"Atlanta, GA",725,805,40,15,3,903,929,26,0,0,98,84,66,356,
2016,1,10,1/10/2016,DL,19790,1540,13851,OKC,"Oklahoma City, OK",10397,ATL,"Atlanta, GA",600,601,1,33,5,903,916,13,0,0,123,135,97,761,
2016,1,10,1/10/2016,DL,19790,1890,11298,DFW,"Dallas/Fort Worth, TX",10397,ATL,"Atlanta, GA",600,601,1,15,5,903,859,-4,0,0,123,118,98,731,
2016,1,10,1/10/2016,EV,20366,5275,11308,DHN,"Dothan, AL",10397,ATL,"Atlanta, GA",700,654,-6,12,10,904,856,-8,0,0,64,62,40,170,
2016,1,10,1/10/2016,DL,19790,1853,13485,MSN,"Madison, WI",10397,ATL,"Atlanta, GA",558,556,-2,14,5,904,904,0,0,0,126,128,109,707,
2016,1,10,1/10/2016,DL,19790,872,11278,DCA,"Washington, DC",10397,ATL,"Atlanta, GA",700,656,-4,22,7,904,859,-5,0,0,124,123,94,547,
2016,1,10,1/10/2016,DL,19790,2370,10423,AUS,"Austin, TX",10397,ATL,"Atlanta, GA",555,557,2,12,10,904,853,-11,0,0,129,116,94,813,
2016,1,10,1/10/2016,DL,19790,2458,12278,ICT,"Wichita, KS",10397,ATL,"Atlanta, GA",550,546,-4,26,6,904,901,-3,0,0,134,135,103,782,
2016,1,10,1/10/2016,EV,20366,5045,10408,ATW,"Appleton, WI",10397,ATL,"Atlanta, GA",540,600,20,37,5,905,933,28,0,0,145,153,111,765,
2016,1,10,1/10/2016,EV,20366,5210,10781,BTR,"Baton Rouge, LA",10397,ATL,"Atlanta, GA",630,622,-8,12,9,905,844,-21,0,0,95,82,61,448,
2016,1,10,1/10/2016,EV,20366,5315,13277,MGM,"Montgomery, AL",10397,ATL,"Atlanta, GA",655,647,-8,33,9,905,902,-3,0,0,70,75,33,147,
2016,1,10,1/10/2016,DL,19790,1215,12323,ILM,"Wilmington, NC",10397,ATL,"Atlanta, GA",724,719,-5,13,14,905,855,-10,0,0,101,96,69,377,
2016,1,10,1/10/2016,DL,19790,1952,11423,DSM,"Des Moines, IA",10397,ATL,"Atlanta, GA",554,612,18,42,4,905,940,35,0,0,131,148,102,743,
2016,1,10,1/10/2016,DL,19790,977,13930,ORD,"Chicago, IL",10397,ATL,"Atlanta, GA",600,554,-6,28,4,905,901,-4,0,0,125,127,95,606,
2016,1,10,1/10/2016,DL,19790,1069,13871,OMA,"Omaha, NE",10397,ATL,"Atlanta, GA",545,611,26,22,5,905,928,23,0,0,140,137,110,821,
2016,1,10,1/10/2016,DL,19790,2352,10257,ALB,"Albany, NY",10397,ATL,"Atlanta, GA",600,559,-1,15,8,905,852,-13,0,0,185,173,150,853,
2016,1,10,1/10/2016,DL,19790,2406,13342,MKE,"Milwaukee, WI",10397,ATL,"Atlanta, GA",600,552,-8,51,7,905,933,28,0,0,125,161,103,669,
