YEAR,MONTH,DAY_OF_MONTH,FL_DATE,UNIQUE_CARRIER,AIRLINE_ID,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,DIV_REACHED_DEST
2016,1,10,1/10/2016,DL,19790,2236,10397,ATL,"Atlanta, GA",14100,PHL,"Philadelphia, PA",1355,1355,0,15,5,1600,1542,-18,0,0,125,107,87,666,
2016,1,10,1/10/2016,DL,19790,2238,10397,ATL,"Atlanta, GA",11278,DCA,"Washington, DC",1320,1318,-2,10,4,1501,1447,-14,0,0,101,89,75,547,
2016,1,10,1/10/2016,DL,19790,2239,10397,ATL,"Atlanta, GA",10994,CHS,"Charleston, SC",1637,1630,-7,16,8,1750,1736,-14,0,0,73,66,42,259,
2016,1,10,1/10/2016,DL,19790,2241,10397,ATL,"Atlanta, GA",13930,ORD,"Chicago, IL",2100,2105,5,30,6,2207,2210,3,0,0,127,125,89,606,
2016,1,10,1/10/2016,DL,19790,2249,10397,ATL,"Atlanta, GA",12266,IAH,"Houston, TX",2220,2219,-1,18,9,2334,2331,-3,0,0,134,132,105,689,
2016,1,10,1/10/2016,DL,19790,2251,10397,ATL,"Atlanta, GA",11057,CLT,"Charlotte, NC",1010,1007,-3,13,5,1118,1105,-13,0,0,68,58,40,226,
2016,1,10,1/10/2016,DL,19790,2256,10397,ATL,"Atlanta, GA",13198,MCI,"Kansas City, MO",1500,1519,19,16,3,1614,1620,6,0,0,134,121,102,692,
2016,1,10,1/10/2016,DL,19790,2263,10397,ATL,"Atlanta, GA",11433,DTW,"Detroit, MI",1054,1051,-3,17,12,1253,1243,-10,0,0,119,112,83,594,
2016,1,10,1/10/2016,DL,19790,2266,10397,ATL,"Atlanta, GA",11292,DEN,"Denver, CO",1748,1747,-1,17,9,1921,1907,-14,0,0,213,200,174,1199,
2016,1,10,1/10/2016,DL,19790,2267,10397,ATL,"Atlanta, GA",14679,SAN,"San Diego, CA",1105,1118,13,14,4,1258,1254,-4,0,0,293,276,258,1892,
2016,1,10,1/10/2016,DL,19790,2269,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",1155,1207,12,13,9,1318,1334,16,0,0,83,87,65,404,
2016,1,10,1/10/2016,DL,19790,2272,10397,ATL,"Atlanta, GA",14986,SRQ,"Sarasota/Bradenton, FL",1605,1605,0,12,3,1740,1729,-11,0,0,95,84,69,444,
2016,1,10,1/10/2016,DL,19790,2274,10397,ATL,"Atlanta, GA",14027,PBI,"West Palm Beach/Palm Beach, FL",1510,1514,4,16,5,1703,1701,-2,0,0,113,107,86,545,
2016,1,10,1/10/2016,DL,19790,2275,10397,ATL,"Atlanta, GA",13931,ORF,"Norfolk, VA",2104,2200,56,12,4,2236,2321,45,0,0,92,81,65,516,
2016,1,10,1/10/2016,DL,19790,2281,10397,ATL,"Atlanta, GA",12339,IND,"Indianapolis, IN",1620,1640,20,27,7,1758,1817,19,0,0,98,97,63,432,
2016,1,10,1/10/2016,DL,19790,2287,10397,ATL,"Atlanta, GA",13487,MSP,"Minneapolis, MN",2215,2223,8,14,4,2357,2350,-7,0,0,162,147,129,907,
2016,1,10,1/10/2016,DL,19790,2288,10397,ATL,"Atlanta, GA",10599,BHM,"Birmingham, AL",1410,1404,-6,16,3,1404,1349,-15,0,0,54,45,26,134,
2016,1,10,1/10/2016,DL,19790,2289,10397,ATL,"Atlanta, GA",10431,AVL,"Asheville, NC",2206,2204,-2,11,3,2303,2250,-13,0,0,57,46,32,164,
2016,1,10,1/10/2016,DL,19790,2291,10397,ATL,"Atlanta, GA",11042,CLE,"Cleveland, OH",1924,1947,23,18,9,2118,2128,10,0,0,114,101,74,554,
2016,1,10,1/10/2016,DL,19790,2293,10397,ATL,"Atlanta, GA",11540,ELP,"El Paso, TX",1941,1943,2,24,4,2120,2110,-10,0,0,219,207,179,1282,
2016,1,10,1/10/2016,DL,19790,2294,10397,ATL,"Atlanta, GA",11618,EWR,"Newark, NJ",2050,2122,32,21,8,2305,2324,19,0,0,135,122,93,746,
2016,1,10,1/10/2016,DL,19790,2297,10397,ATL,"Atlanta, GA",12451,JAX,"Jacksonville, FL",1330,1327,-3,13,5,1433,1428,-5,0,0,63,61,43,270,
2016,1,10,1/10/2016,DL,19790,2298,10397,ATL,"Atlanta, GA",14986,SRQ,"Sarasota/Bradenton, FL",916,914,-2,12,5,1044,1045,1,0,0,88,91,74,444,
2016,1,10,1/10/2016,DL,19790,2299,10397,ATL,"Atlanta, GA",12191,HOU,"Houston, TX",1626,1626,0,27,13,1744,1755,11,0,0,138,149,109,696,
2016,1,10,1/10/2016,DL,19790,2307,10397,ATL,"Atlanta, GA",14685,SAV,"Savannah, GA",1929,1932,3,28,4,2035,2046,11,0,0,66,74,42,214,
2016,1,10,1/10/2016,DL,19790,2310,10397,ATL,"Atlanta, GA",11298,DFW,"Dallas/Fort Worth, TX",840,835,-5,17,12,1009,1006,-3,0,0,149,151,122,731,
2016,1,10,1/10/2016,DL,19790,2315,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",1210,1209,-1,11,5,1339,1319,-20,0,0,89,70,54,373,
2016,1,10,1/10/2016,DL,19790,2317,10397,ATL,"Atlanta, GA",14635,RSW,"Fort Myers, FL",810,804,-6,11,4,944,946,2,0,0,94,102,87,515,
2016,1,10,1/10/2016,DL,19790,2325,10397,ATL,"Atlanta, GA",10821,BWI,"Baltimore, MD",1215,1234,19,18,7,1405,1409,4,0,0,110,95,70,577,
2016,1,10,1/10/2016,DL,19790,2327,10397,ATL,"Atlanta, GA",11697,FLL,"Fort Lauderdale, FL",1915,1918,3,12,7,2110,2112,2,0,0,115,114,95,581,
2016,1,10,1/10/2016,DL,19790,2334,10397,ATL,"Atlanta, GA",11996,GSP,"Greer, SC",1918,1917,-1,10,3,2017,1959,-18,0,0,59,42,29,153,
2016,1,10,1/10/2016,DL,19790,2337,10397,ATL,"Atlanta, GA",11267,DAY,"Dayton, OH",1604,1601,-3,15,8,1738,1731,-7,0,0,94,90,67,432,
2016,1,10,1/10/2016,DL,19790,2340,10397,ATL,"Atlanta, GA",15412,TYS,"Knoxville, TN",1033,1113,40,16,4,1125,1206,41,0,0,52,53,33,152,
2016,1,10,1/10/2016,DL,19790,2341,10397,ATL,"Atlanta, GA",12266,IAH,"Houston, TX",2030,2028,-2,15,7,2149,2137,-12,0,0,139,129,107,689,
2016,1,10,1/10/2016,DL,19790,2342,10397,ATL,"Atlanta, GA",12451,JAX,"Jacksonville, FL",1230,1256,26,13,4,1338,1357,19,0,0,68,61,44,270,
2016,1,10,1/10/2016,DL,19790,2345,10397,ATL,"Atlanta, GA",14321,PWM,"Portland, ME",2100,2122,22,19,4,2336,2338,2,0,0,156,136,113,1027,
2016,1,10,1/10/2016,DL,19790,2347,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",959,956,-3,19,18,1200,1153,-7,0,0,301,297,260,1947,
2016,1,10,1/10/2016,DL,19790,2355,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",2150,2148,-2,23,24,2350,2354,4,0,0,300,306,259,1947,
2016,1,10,1/10/2016,DL,19790,2361,10397,ATL,"Atlanta, GA",11298,DFW,"Dallas/Fort Worth, TX",1500,1459,-1,18,7,1635,1623,-12,0,0,155,144,119,731,
2016,1,10,1/10/2016,DL,19790,2367,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",2116,2113,-3,25,4,2127,2122,-5,0,0,71,69,40,214,
2016,1,10,1/10/2016,DL,19790,2369,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",1255,1255,0,20,8,1424,1430,6,0,0,89,95,67,404,
2016,1,10,1/10/2016,DL,19790,2372,10397,ATL,"Atlanta, GA",14679,SAN,"San Diego, CA",1810,1809,-1,15,3,2005,1944,-21,0,0,295,275,257,1892,
2016,1,10,1/10/2016,DL,19790,2373,10397,ATL,"Atlanta, GA",13303,MIA,"Miami, FL",1229,1229,0,17,9,1425,1428,3,0,0,116,119,93,594,
2016,1,10,1/10/2016,DL,19790,2375,10397,ATL,"Atlanta, GA",11775,FSD,"Sioux Falls, SD",2005,2005,0,17,24,2155,2203,8,0,0,170,178,137,954,
2016,1,10,1/10/2016,DL,19790,2376,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",1754,1751,-3,16,3,1919,1917,-2,0,0,85,86,67,406,
2016,1,10,1/10/2016,DL,19790,2381,10397,ATL,"Atlanta, GA",11057,CLT,"Charlotte, NC",1955,1953,-2,40,5,2107,2118,11,0,0,72,85,40,226,
2016,1,10,1/10/2016,DL,19790,2382,10397,ATL,"Atlanta, GA",13487,MSP,"Minneapolis, MN",1915,1909,-6,19,11,2108,2048,-20,0,0,173,159,129,907,
2016,1,10,1/10/2016,DL,19790,2383,10397,ATL,"Atlanta, GA",10599,BHM,"Birmingham, AL",1936,1938,2,17,3,1935,1925,-10,0,0,59,47,27,134,
2016,1,10,1/10/2016,DL,19790,2386,10397,ATL,"Atlanta, GA",12953,LGA,"New York, NY",2130,2130,0,20,8,2347,2330,-17,0,0,137,120,92,762,
2016,1,10,1/10/2016,DL,19790,2387,10397,ATL,"Atlanta, GA",11252,DAB,"Daytona Beach, FL",939,936,-3,9,3,1052,1047,-5,0,0,73,71,59,366,
2016,1,10,1/10/2016,DL,19790,2393,10397,ATL,"Atlanta, GA",11433,DTW,"Detroit, MI",1915,1927,12,22,10,2117,2125,8,0,0,122,118,86,594,
2016,1,10,1/10/2016,DL,19790,2396,10397,ATL,"Atlanta, GA",14635,RSW,"Fort Myers, FL",1510,1506,-4,20,4,1654,1652,-2,0,0,104,106,82,515,
2016,1,10,1/10/2016,DL,19790,2399,10397,ATL,"Atlanta, GA",14524,RIC,"Richmond, VA",1219,1316,57,14,7,1351,1436,45,0,0,92,80,59,481,
2016,1,10,1/10/2016,DL,19790,2400,10397,ATL,"Atlanta, GA",13871,OMA,"Omaha, NE",1131,1140,9,10,4,1300,1251,-9,0,0,149,131,117,821,
2016,1,10,1/10/2016,DL,19790,2402,10397,ATL,"Atlanta, GA",10990,CHO,"Charlottesville, VA",1951,1955,4,17,3,2121,2115,-6,0,0,90,80,60,457,
2016,1,10,1/10/2016,DL,19790,2408,10397,ATL,"Atlanta, GA",12451,JAX,"Jacksonville, FL",1951,1947,-4,38,6,2102,2116,14,0,0,71,89,45,270,
2016,1,10,1/10/2016,DL,19790,2409,10397,ATL,"Atlanta, GA",11259,DAL,"Dallas, TX",2114,2155,41,12,6,2238,2309,31,0,0,144,134,116,721,
2016,1,10,1/10/2016,DL,19790,2411,10397,ATL,"Atlanta, GA",10208,AGS,"Augusta, GA",2102,2320,138,26,4,2156,19,143,0,0,54,59,29,143,
2016,1,10,1/10/2016,DL,19790,2415,10397,ATL,"Atlanta, GA",11618,EWR,"Newark, NJ",2210,2209,-1,10,8,19,2400,-19,0,0,129,111,93,746,
2016,1,10,1/10/2016,DL,19790,2433,10397,ATL,"Atlanta, GA",13495,MSY,"New Orleans, LA",820,827,7,18,4,855,913,18,0,0,95,106,84,425,
2016,1,10,1/10/2016,DL,19790,2438,10397,ATL,"Atlanta, GA",11278,DCA,"Washington, DC",920,920,0,21,5,1058,1102,4,0,0,98,102,76,547,
2016,1,10,1/10/2016,DL,19790,2439,10397,ATL,"Atlanta, GA",11252,DAB,"Daytona Beach, FL",1551,1547,-4,11,5,1710,1659,-11,0,0,79,72,56,366,
2016,1,10,1/10/2016,DL,19790,2445,10397,ATL,"Atlanta, GA",11259,DAL,"Dallas, TX",1627,1644,17,22,3,1753,1801,8,0,0,146,137,112,721,
2016,1,10,1/10/2016,DL,19790,2446,10397,ATL,"Atlanta, GA",11697,FLL,"Fort Lauderdale, FL",1200,1153,-7,15,3,1347,1346,-1,0,0,107,113,95,581,
2016,1,10,1/10/2016,DL,19790,2451,10397,ATL,"Atlanta, GA",13244,MEM,"Memphis, TN",1340,1412,32,14,4,1407,1426,19,0,0,87,74,56,332,
2016,1,10,1/10/2016,DL,19790,2452,10397,ATL,"Atlanta, GA",14524,RIC,"Richmond, VA",1002,1003,1,19,6,1131,1128,-3,0,0,89,85,60,481,
2016,1,10,1/10/2016,DL,19790,2461,10397,ATL,"Atlanta, GA",13244,MEM,"Memphis, TN",1915,1913,-2,11,3,1945,1923,-22,0,0,90,70,56,332,
2016,1,10,1/10/2016,DL,19790,2463,10397,ATL,"Atlanta, GA",12278,ICT,"Wichita, KS",914,913,-1,13,3,1029,1023,-6,0,0,135,130,114,782,
2016,1,10,1/10/2016,DL,19790,2465,10397,ATL,"Atlanta, GA",10529,BDL,"Hartford, CT",1250,1309,19,12,4,1503,1503,0,0,0,133,114,98,859,
2016,1,10,1/10/2016,DL,19790,2470,10397,ATL,"Atlanta, GA",13232,MDW,"Chicago, IL",2121,2117,-4,29,6,2222,2218,-4,0,0,121,121,86,591,
2016,1,10,1/10/2016,DL,19790,2471,10397,ATL,"Atlanta, GA",10423,AUS,"Austin, TX",1430,1429,-1,10,5,1604,1551,-13,0,0,154,142,127,813,
2016,1,10,1/10/2016,DL,19790,2473,10397,ATL,"Atlanta, GA",10792,BUF,"Buffalo, NY",2105,2103,-2,19,6,2312,2258,-14,0,0,127,115,90,712,
2016,1,10,1/10/2016,DL,19790,2475,10397,ATL,"Atlanta, GA",13342,MKE,"Milwaukee, WI",1056,1101,5,18,4,1159,1153,-6,0,0,123,112,90,669,
2016,1,10,1/10/2016,DL,19790,2476,10397,ATL,"Atlanta, GA",13495,MSY,"New Orleans, LA",1925,1939,14,20,4,2008,2018,10,0,0,103,99,75,425,
2016,1,10,1/10/2016,DL,19790,2477,10397,ATL,"Atlanta, GA",14524,RIC,"Richmond, VA",2217,2215,-2,12,5,2348,2333,-15,0,0,91,78,61,481,
2016,1,10,1/10/2016,DL,19790,2478,10397,ATL,"Atlanta, GA",12448,JAN,"Jackson/Vicksburg, MS",1502,1502,0,16,2,1524,1516,-8,0,0,82,74,56,341,
2016,1,10,1/10/2016,DL,19790,2479,10397,ATL,"Atlanta, GA",13230,MDT,"Harrisburg, PA",2102,2102,0,18,6,2256,2245,-11,0,0,114,103,79,620,
2016,1,10,1/10/2016,DL,19790,2481,10397,ATL,"Atlanta, GA",13851,OKC,"Oklahoma City, OK",1030,1028,-2,11,3,1149,1131,-18,0,0,139,123,109,761,
2016,1,10,1/10/2016,DL,19790,2483,10397,ATL,"Atlanta, GA",13851,OKC,"Oklahoma City, OK",1620,1617,-3,11,5,1750,1724,-26,0,0,150,127,111,761,
2016,1,10,1/10/2016,DL,19790,2486,10397,ATL,"Atlanta, GA",12953,LGA,"New York, NY",845,840,-5,16,5,1105,1047,-18,0,0,140,127,106,762,
2016,1,10,1/10/2016,DL,19790,2491,10397,ATL,"Atlanta, GA",14730,SDF,"Louisville, KY",2218,2216,-2,18,6,2338,2329,-9,0,0,80,73,49,321,
2016,1,10,1/10/2016,DL,19790,2496,10397,ATL,"Atlanta, GA",14730,SDF,"Louisville, KY",1207,1229,22,13,11,1328,1344,16,0,0,81,75,51,321,
2016,1,10,1/10/2016,DL,19790,2502,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",1944,1944,0,29,2,2109,2112,3,0,0,85,88,57,356,
2016,1,10,1/10/2016,DL,19790,2506,10397,ATL,"Atlanta, GA",11481,ECP,"Panama City, FL",1350,1345,-5,13,3,1357,1346,-11,0,0,67,61,45,240,
2016,1,10,1/10/2016,DL,19790,2510,10397,ATL,"Atlanta, GA",11433,DTW,"Detroit, MI",2053,2102,9,29,10,2250,2301,11,0,0,117,119,80,594,
2016,1,10,1/10/2016,DL,19790,2511,10397,ATL,"Atlanta, GA",10599,BHM,"Birmingham, AL",1219,1220,1,12,4,1207,1203,-4,0,0,48,43,27,134,
2016,1,10,1/10/2016,DL,19790,2514,10397,ATL,"Atlanta, GA",13232,MDW,"Chicago, IL",1931,1930,-1,21,7,2038,2026,-12,0,0,127,116,88,591,
2016,1,10,1/10/2016,DL,19790,2516,10397,ATL,"Atlanta, GA",15624,VPS,"Valparaiso, FL",1936,1935,-1,17,4,1952,1942,-10,0,0,76,67,46,250,
2016,1,10,1/10/2016,DL,19790,2518,10397,ATL,"Atlanta, GA",15624,VPS,"Valparaiso, FL",2229,2220,-9,17,3,2242,2223,-19,0,0,73,63,43,250,
2016,1,10,1/10/2016,DL,19790,2525,10397,ATL,"Atlanta, GA",13495,MSY,"New Orleans, LA",1750,1752,2,14,10,1829,1830,1,0,0,99,98,74,425,
2016,1,10,1/10/2016,DL,19790,2528,10397,ATL,"Atlanta, GA",11042,CLE,"Cleveland, OH",1259,1303,4,13,23,1448,1454,6,0,0,109,111,75,554,
2016,1,10,1/10/2016,DL,19790,2529,10397,ATL,"Atlanta, GA",11042,CLE,"Cleveland, OH",2205,2201,-4,19,9,2356,2347,-9,0,0,111,106,78,554,
2016,1,10,1/10/2016,DL,19790,2537,10397,ATL,"Atlanta, GA",11618,EWR,"Newark, NJ",1526,1522,-4,21,4,1744,1719,-25,0,0,138,117,92,746,
2016,1,10,1/10/2016,DL,19790,2538,10397,ATL,"Atlanta, GA",11278,DCA,"Washington, DC",820,818,-2,12,4,959,944,-15,0,0,99,86,70,547,
2016,1,10,1/10/2016,DL,19790,2541,10397,ATL,"Atlanta, GA",11423,DSM,"Des Moines, IA",1000,1004,4,16,5,1116,1111,-5,0,0,136,127,106,743,
2016,1,10,1/10/2016,DL,19790,2542,10397,ATL,"Atlanta, GA",12448,JAN,"Jackson/Vicksburg, MS",2231,2231,0,14,4,2254,2245,-9,0,0,83,74,56,341,
2016,1,10,1/10/2016,DL,19790,2553,10397,ATL,"Atlanta, GA",14683,SAT,"San Antonio, TX",1349,1348,-1,17,2,1536,1525,-11,0,0,167,157,138,874,
2016,1,10,1/10/2016,DL,19790,2554,10397,ATL,"Atlanta, GA",12992,LIT,"Little Rock, AR",1623,1636,13,24,3,1708,1714,6,0,0,105,98,71,453,
2016,1,10,1/10/2016,DL,19790,2564,10397,ATL,"Atlanta, GA",11996,GSP,"Greer, SC",2314,2309,-5,22,4,9,2,-7,0,0,55,53,27,153,
2016,1,10,1/10/2016,DL,19790,2567,10397,ATL,"Atlanta, GA",12278,ICT,"Wichita, KS",1450,1457,7,13,5,1618,1613,-5,0,0,148,136,118,782,
2016,1,10,1/10/2016,DL,19790,2573,10397,ATL,"Atlanta, GA",13232,MDW,"Chicago, IL",1229,1232,3,15,8,1330,1318,-12,0,0,121,106,83,591,
2016,1,10,1/10/2016,DL,19790,2574,10397,ATL,"Atlanta, GA",13303,MIA,"Miami, FL",1000,959,-1,12,9,1155,1155,0,0,0,115,116,95,594,
2016,1,10,1/10/2016,DL,19790,2580,10397,ATL,"Atlanta, GA",14122,PIT,"Pittsburgh, PA",1305,1305,0,16,9,1445,1440,-5,0,0,100,95,70,526,
2016,1,10,1/10/2016,DL,19790,2582,10397,ATL,"Atlanta, GA",10135,ABE,"Allentown/Bethlehem/Easton, PA",2115,2234,79,18,3,2317,25,68,0,0,122,111,90,692,
2016,1,10,1/10/2016,DL,19790,2585,10397,ATL,"Atlanta, GA",11697,FLL,"Fort Lauderdale, FL",2312,2309,-3,17,5,59,101,2,0,0,107,112,90,581,
2016,1,10,1/10/2016,DL,19790,2586,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",1555,1709,74,10,7,1725,1830,65,0,0,90,81,64,404,
2016,1,10,1/10/2016,DL,19790,2587,10397,ATL,"Atlanta, GA",11252,DAB,"Daytona Beach, FL",2220,2218,-2,16,5,2340,2334,-6,0,0,80,76,55,366,
2016,1,10,1/10/2016,DL,19790,2591,10397,ATL,"Atlanta, GA",12217,HSV,"Huntsville, AL",1228,1223,-5,13,22,1228,1231,3,0,0,60,68,33,151,
2016,1,10,1/10/2016,DL,19790,2597,10397,ATL,"Atlanta, GA",11057,CLT,"Charlotte, NC",1240,1250,10,15,10,1355,1353,-2,0,0,75,63,38,226,
2016,1,10,1/10/2016,DL,19790,2599,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",1508,1505,-3,14,6,1519,1501,-18,0,0,71,56,36,214,
2016,1,10,1/10/2016,DL,19790,2605,10397,ATL,"Atlanta, GA",14730,SDF,"Louisville, KY",2054,2054,0,25,7,2220,2220,0,0,0,86,86,54,321,
2016,1,10,1/10/2016,DL,19790,2608,10397,ATL,"Atlanta, GA",15919,XNA,"Fayetteville, AR",2058,2057,-1,19,6,2202,2153,-9,0,0,124,116,91,589,
2016,1,10,1/10/2016,DL,19790,2609,10397,ATL,"Atlanta, GA",11057,CLT,"Charlotte, NC",845,842,-3,13,9,956,946,-10,0,0,71,64,42,226,
2016,1,10,1/10/2016,DL,19790,2610,10397,ATL,"Atlanta, GA",13487,MSP,"Minneapolis, MN",730,727,-3,16,5,914,857,-17,0,0,164,150,129,907,
2016,1,10,1/10/2016,DL,19790,2614,10397,ATL,"Atlanta, GA",12951,LFT,"Lafayette, LA",1955,1955,0,18,6,2045,2043,-2,0,0,110,108,84,503,
2016,1,10,1/10/2016,DL,19790,2615,10397,ATL,"Atlanta, GA",10685,BMI,"Bloomington/Normal, IL",2121,2323,122,12,6,2205,2,117,0,0,104,99,81,533,
2016,1,10,1/10/2016,DL,19790,2617,10397,ATL,"Atlanta, GA",13485,MSN,"Madison, WI",1510,1509,-1,14,2,1624,1557,-27,0,0,134,108,92,707,
2016,1,10,1/10/2016,DL,19790,2621,10397,ATL,"Atlanta, GA",11697,FLL,"Fort Lauderdale, FL",1740,1735,-5,12,5,1933,1926,-7,0,0,113,111,94,581,
2016,1,10,1/10/2016,DL,19790,2625,10397,ATL,"Atlanta, GA",14057,PDX,"Portland, OR",1915,1917,2,16,3,2153,2118,-35,0,0,338,301,282,2172,
2016,1,10,1/10/2016,DL,19790,2630,10397,ATL,"Atlanta, GA",15624,VPS,"Valparaiso, FL",1641,1641,0,15,5,1657,1647,-10,0,0,76,66,46,250,
2016,1,10,1/10/2016,DL,19790,2631,10397,ATL,"Atlanta, GA",14783,SGF,"Springfield, MO",1954,1954,0,22,6,2050,2046,-4,0,0,116,112,84,563,
2016,1,10,1/10/2016,DL,19790,2637,10397,ATL,"Atlanta, GA",10257,ALB,"Albany, NY",1512,1603,51,16,4,1734,1813,39,0,0,142,130,110,853,
2016,1,10,1/10/2016,DL,19790,2642,10397,ATL,"Atlanta, GA",11057,CLT,"Charlotte, NC",1506,1506,0,19,8,1619,1609,-10,0,0,73,63,36,226,
2016,1,10,1/10/2016,DL,19790,2646,10397,ATL,"Atlanta, GA",13495,MSY,"New Orleans, LA",950,1001,11,20,5,1027,1047,20,0,0,97,106,81,425,
2016,1,10,1/10/2016,DL,19790,2651,10397,ATL,"Atlanta, GA",10868,CAE,"Columbia, SC",2312,2328,16,16,4,9,26,17,0,0,57,58,38,192,
2016,1,10,1/10/2016,DL,19790,2654,10397,ATL,"Atlanta, GA",14027,PBI,"West Palm Beach/Palm Beach, FL",1755,1824,29,25,4,1945,2017,32,0,0,110,113,84,545,
2016,1,10,1/10/2016,DL,19790,2657,10397,ATL,"Atlanta, GA",10868,CAE,"Columbia, SC",1951,1951,0,46,3,2050,2116,26,0,0,59,85,36,192,
2016,1,10,1/10/2016,DL,19790,2790,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",1735,1735,0,12,6,1901,1851,-10,0,0,86,76,58,373,
2016,1,10,1/10/2016,DL,19790,2791,10397,ATL,"Atlanta, GA",12451,JAX,"Jacksonville, FL",2315,2312,-3,27,3,22,23,1,0,0,67,71,41,270,
2016,1,10,1/10/2016,DL,19790,2799,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",2314,2313,-1,30,4,33,36,3,0,0,79,83,49,356,
2016,1,10,1/10/2016,DL,19790,2813,10397,ATL,"Atlanta, GA",14524,RIC,"Richmond, VA",2055,2108,13,28,6,2229,2243,14,0,0,94,95,61,481,
2016,1,10,1/10/2016,DL,19790,2815,10397,ATL,"Atlanta, GA",13495,MSY,"New Orleans, LA",1050,1048,-2,9,5,1129,1121,-8,0,0,99,93,79,425,
2016,1,10,1/10/2016,DL,19790,2816,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",1102,1102,0,22,7,1315,1301,-14,0,0,253,239,210,1590,
2016,1,10,1/10/2016,DL,19790,2820,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",1340,1337,-3,13,4,1515,1450,-25,0,0,275,253,236,1747,
2016,1,10,1/10/2016,DL,19790,2830,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",1655,1651,-4,16,10,1825,1818,-7,0,0,90,87,61,404,
2016,1,10,1/10/2016,DL,19790,2831,10397,ATL,"Atlanta, GA",13198,MCI,"Kansas City, MO",2227,2226,-1,14,6,2341,2330,-11,0,0,134,124,104,692,
